OrderID,ProductID,UnitPrice,Quantity,Discount
11021.00,2.00,19.00,11.00,0.25
11021.00,20.00,81.00,15.00,0.00
11021.00,26.00,31.23,63.00,0.00
11021.00,51.00,53.00,44.00,0.25
11021.00,72.00,34.80,35.00,0.00
11022.00,19.00,9.20,35.00,0.00
11022.00,69.00,36.00,30.00,0.00
11023.00,7.00,30.00,4.00,0.00
11023.00,43.00,46.00,30.00,0.00
11024.00,26.00,31.23,12.00,0.00
11024.00,33.00,2.50,30.00,0.00
11024.00,65.00,21.05,21.00,0.00
11024.00,71.00,21.50,50.00,0.00
11025.00,1.00,18.00,10.00,0.10
11025.00,13.00,6.00,20.00,0.10
11026.00,18.00,62.50,8.00,0.00
11026.00,51.00,53.00,10.00,0.00
11027.00,24.00,4.50,30.00,0.25
11027.00,62.00,49.30,21.00,0.25
11028.00,55.00,24.00,35.00,0.00
11028.00,59.00,55.00,24.00,0.00
11029.00,56.00,38.00,20.00,0.00
11029.00,63.00,43.90,12.00,0.00
11030.00,2.00,19.00,100.00,0.25
11030.00,5.00,21.35,70.00,0.00
11030.00,29.00,123.79,60.00,0.25
11030.00,59.00,55.00,100.00,0.25
11031.00,1.00,18.00,45.00,0.00
11031.00,13.00,6.00,80.00,0.00
11031.00,24.00,4.50,21.00,0.00
11031.00,64.00,33.25,20.00,0.00
11031.00,71.00,21.50,16.00,0.00
11032.00,36.00,19.00,35.00,0.00
11032.00,38.00,263.50,25.00,0.00
11032.00,59.00,55.00,30.00,0.00
11033.00,53.00,32.80,70.00,0.10
11033.00,69.00,36.00,36.00,0.10
11034.00,21.00,10.00,15.00,0.10
11034.00,44.00,19.45,12.00,0.00
11034.00,61.00,28.50,6.00,0.00
11035.00,1.00,18.00,10.00,0.00
11035.00,35.00,18.00,60.00,0.00
11035.00,42.00,14.00,30.00,0.00
11035.00,54.00,7.45,10.00,0.00
11036.00,13.00,6.00,7.00,0.00
11036.00,59.00,55.00,30.00,0.00
11037.00,70.00,15.00,4.00,0.00
11038.00,40.00,18.40,5.00,0.20
11038.00,52.00,7.00,2.00,0.00
11038.00,71.00,21.50,30.00,0.00
11039.00,28.00,45.60,20.00,0.00
11039.00,35.00,18.00,24.00,0.00
11039.00,49.00,20.00,60.00,0.00
11039.00,57.00,19.50,28.00,0.00
11040.00,21.00,10.00,20.00,0.00
11041.00,2.00,19.00,30.00,0.20
11041.00,63.00,43.90,30.00,0.00
11042.00,44.00,19.45,15.00,0.00
11042.00,61.00,28.50,4.00,0.00
11043.00,11.00,21.00,10.00,0.00
11044.00,62.00,49.30,12.00,0.00
11045.00,33.00,2.50,15.00,0.00
11045.00,51.00,53.00,24.00,0.00
11046.00,12.00,38.00,20.00,0.05
11046.00,32.00,32.00,15.00,0.05
11046.00,35.00,18.00,18.00,0.05
11047.00,1.00,18.00,25.00,0.25
11047.00,5.00,21.35,30.00,0.25
11048.00,68.00,12.50,42.00,0.00
11049.00,2.00,19.00,10.00,0.20
11049.00,12.00,38.00,4.00,0.20
11050.00,76.00,18.00,50.00,0.10
11051.00,24.00,4.50,10.00,0.20
11052.00,43.00,46.00,30.00,0.20
11052.00,61.00,28.50,10.00,0.20
11053.00,18.00,62.50,35.00,0.20
11053.00,32.00,32.00,20.00,0.00
11053.00,64.00,33.25,25.00,0.20
11054.00,33.00,2.50,10.00,0.00
11054.00,67.00,14.00,20.00,0.00
11055.00,24.00,4.50,15.00,0.00
11055.00,25.00,14.00,15.00,0.00
11055.00,51.00,53.00,20.00,0.00
11055.00,57.00,19.50,20.00,0.00
11056.00,7.00,30.00,40.00,0.00
11056.00,55.00,24.00,35.00,0.00
11056.00,60.00,34.00,50.00,0.00
11057.00,70.00,15.00,3.00,0.00
11058.00,21.00,10.00,3.00,0.00
11058.00,60.00,34.00,21.00,0.00
11058.00,61.00,28.50,4.00,0.00
11059.00,13.00,6.00,30.00,0.00
11059.00,17.00,39.00,12.00,0.00
11059.00,60.00,34.00,35.00,0.00
11060.00,60.00,34.00,4.00,0.00
11060.00,77.00,13.00,10.00,0.00
11061.00,60.00,34.00,15.00,0.00
11062.00,53.00,32.80,10.00,0.20
11062.00,70.00,15.00,12.00,0.20
11063.00,34.00,14.00,30.00,0.00
11063.00,40.00,18.40,40.00,0.10
11063.00,41.00,9.65,30.00,0.10
11064.00,17.00,39.00,77.00,0.10
11064.00,41.00,9.65,12.00,0.00
11064.00,53.00,32.80,25.00,0.10
11064.00,55.00,24.00,4.00,0.10
11064.00,68.00,12.50,55.00,0.00
11065.00,30.00,25.89,4.00,0.25
11065.00,54.00,7.45,20.00,0.25
11066.00,16.00,17.45,3.00,0.00
11066.00,19.00,9.20,42.00,0.00
11066.00,34.00,14.00,35.00,0.00
11067.00,41.00,9.65,9.00,0.00
11068.00,28.00,45.60,8.00,0.15
11068.00,43.00,46.00,36.00,0.15
11068.00,77.00,13.00,28.00,0.15
11069.00,39.00,18.00,20.00,0.00
11070.00,1.00,18.00,40.00,0.15
11070.00,2.00,19.00,20.00,0.15
11070.00,16.00,17.45,30.00,0.15
11070.00,31.00,12.50,20.00,0.00
11071.00,7.00,30.00,15.00,0.05
11071.00,13.00,6.00,10.00,0.05
11072.00,2.00,19.00,8.00,0.00
11072.00,41.00,9.65,40.00,0.00
11072.00,50.00,16.25,22.00,0.00
11072.00,64.00,33.25,130.00,0.00
11073.00,11.00,21.00,10.00,0.00
11073.00,24.00,4.50,20.00,0.00
11074.00,16.00,17.45,14.00,0.05
11075.00,2.00,19.00,10.00,0.15
11075.00,46.00,12.00,30.00,0.15
11075.00,76.00,18.00,2.00,0.15
11076.00,6.00,25.00,20.00,0.25
11076.00,14.00,23.25,20.00,0.25
11076.00,19.00,9.20,10.00,0.25
11077.00,2.00,19.00,24.00,0.20
11077.00,3.00,10.00,4.00,0.00
11077.00,4.00,22.00,1.00,0.00
11077.00,6.00,25.00,1.00,0.02
11077.00,7.00,30.00,1.00,0.05
11077.00,8.00,40.00,2.00,0.10
11077.00,10.00,31.00,1.00,0.00
11077.00,12.00,38.00,2.00,0.05
11077.00,13.00,6.00,4.00,0.00
11077.00,14.00,23.25,1.00,0.03
11077.00,16.00,17.45,2.00,0.03
11077.00,20.00,81.00,1.00,0.04
11077.00,23.00,9.00,2.00,0.00
11077.00,32.00,32.00,1.00,0.00
11077.00,39.00,18.00,2.00,0.05
11077.00,41.00,9.65,3.00,0.00
11077.00,46.00,12.00,3.00,0.02
11077.00,52.00,7.00,2.00,0.00
11077.00,55.00,24.00,2.00,0.00
11077.00,60.00,34.00,2.00,0.06
11077.00,64.00,33.25,2.00,0.03
11077.00,66.00,17.00,1.00,0.00
11077.00,73.00,15.00,2.00,0.01
11077.00,75.00,7.75,4.00,0.00
11077.00,77.00,13.00,2.00,0.00
